ListingId,Amount,CreditCode,Months,PayWay,PreAuditTime,Rate,RemainFunding,Title
125881306,9000.0,D,12,0,2018-08-23 09:37:35,30.0,4636.0,手机app用户的第2次闪电借款
125881425,12000.0,D,12,0,2018-08-23 09:39:47,30.0,10680.0,手机app用户的第1次闪电借款
125882514,9154.0,D,12,0,2018-08-23 09:49:27,30.0,8344.0,手机app用户的借款
125883448,15000.0,D,12,0,2018-08-23 09:57:46,30.0,13729.0,手机app用户的第1次闪电借款
125883727,8000.0,D,12,0,2018-08-23 10:01:09,30.0,6682.0,手机app用户的第1次闪电借款
125884190,21000.0,D,12,0,2018-08-23 10:03:53,30.0,19590.0,手机app用户的第1次闪电借款
125884253,8700.0,D,12,0,2018-08-23 10:03:59,30.0,4832.0,手机app用户的第5次闪电借款
125884529,21000.0,D,12,0,2018-08-23 10:07:28,30.0,19590.0,手机app用户的第1次闪电借款
125884995,19200.0,D,12,0,2018-08-23 10:12:20,30.0,18040.0,手机app用户的第1次闪电借款
125886185,20000.0,D,12,0,2018-08-23 10:19:51,30.0,16749.0,手机app用户的第1次闪电借款
125846597,12000.0,D,12,0,2018-08-23 10:34:45,30.0,10282.0,手机app用户的第1次闪电借款
125888207,4249.0,D,12,0,2018-08-23 10:34:45,30.0,814.0,手机app用户的第5次闪电借款
125887696,5000.0,D,12,0,2018-08-23 10:34:53,30.0,2534.0,手机app用户的第1次闪电借款
125887781,19200.0,D,12,0,2018-08-23 10:35:00,30.0,17490.0,手机app用户的第1次闪电借款
125853712,12000.0,D,12,0,2018-08-23 10:37:31,30.0,10282.0,手机app用户的第1次闪电借款
125889421,5000.0,D,12,0,2018-08-23 10:46:21,30.0,1526.0,手机app用户的借款
125889486,8293.0,D,12,0,2018-08-23 10:46:29,30.0,7031.0,手机app用户的借款
125889571,10428.0,D,12,0,2018-08-23 10:46:34,30.0,5031.0,手机app用户的借款
125892666,15000.0,D,12,0,2018-08-23 11:12:12,30.0,12957.0,手机app用户的第1次闪电借款
125893130,15000.0,D,12,0,2018-08-23 11:15:50,30.0,13732.0,手机app用户的第1次闪电借款
125894422,10000.0,D,12,0,2018-08-23 11:27:31,30.0,565.0,手机app用户的第9次闪电借款
125894965,15000.0,D,12,0,2018-08-23 11:34:24,30.0,12284.0,手机app用户的借款
125895236,15000.0,D,12,0,2018-08-23 11:34:45,30.0,12962.0,手机app用户的第1次闪电借款
125895344,12000.0,D,12,0,2018-08-23 11:36:50,30.0,10228.0,手机app用户的第1次闪电借款
125895865,19200.0,D,12,0,2018-08-23 11:45:21,30.0,17482.0,手机app用户的第1次闪电借款
125896772,12000.0,D,12,0,2018-08-23 11:48:58,30.0,10732.0,手机app用户的第1次闪电借款
125897021,12000.0,D,12,0,2018-08-23 11:49:16,30.0,10382.0,手机app用户的第1次闪电借款
125898915,12000.0,D,12,0,2018-08-23 12:07:05,30.0,10332.0,手机app用户的第1次闪电借款
125899583,12000.0,D,12,0,2018-08-23 12:18:42,30.0,10950.0,手机app用户的第1次闪电借款
125902844,27000.0,D,12,0,2018-08-23 12:45:47,30.0,24638.0,手机app用户的第1次闪电借款
125903214,9088.0,D,12,0,2018-08-23 12:48:16,30.0,7108.0,pdu6****13413第3次借款
125903611,27000.0,D,12,0,2018-08-23 12:51:50,30.0,18691.0,手机app用户的第1次闪电借款
125904008,25000.0,D,12,0,2018-08-23 12:57:30,30.0,23666.0,手机app用户的第1次闪电借款
125904109,12000.0,D,12,0,2018-08-23 12:57:35,30.0,10679.0,手机app用户的第1次闪电借款
125904519,10000.0,D,12,0,2018-08-23 13:01:08,30.0,5896.0,手机app用户的第2次闪电借款
125906514,12000.0,D,12,0,2018-08-23 13:19:22,30.0,10534.0,手机app用户的第2次闪电借款
125906816,10621.0,D,12,0,2018-08-23 13:21:52,30.0,4889.0,手机app用户的借款
125910650,5400.0,D,12,0,2018-08-23 13:57:56,30.0,3877.0,pdu7****14246第9次借款
125912838,3000.0,D,12,0,2018-08-23 14:16:24,30.0,671.0,手机app用户的借款
125913003,15800.0,D,12,0,2018-08-23 14:16:36,30.0,14824.0,手机app用户的借款
125913851,4500.0,D,12,0,2018-08-23 14:24:59,30.0,3075.0,手机app用户的借款
125916561,5000.0,D,12,0,2018-08-23 14:50:01,30.0,3729.0,手机app用户的借款
125920273,14000.0,D,12,0,2018-08-23 15:22:31,30.0,12871.0,w****90第8次借款
125922198,5000.0,D,12,0,2018-08-23 15:31:36,30.0,3427.0,手机app用户的第12次闪电借款
125922708,3354.0,D,12,0,2018-08-23 15:34:23,30.0,2213.0,手机app用户的借款
125923659,10100.0,D,12,0,2018-08-23 15:43:29,30.0,6402.0,pdu8****57207第2次借款
125929512,17000.0,D,12,0,2018-08-23 16:34:13,30.0,14427.0,pdu6****30231第3次借款
125929762,7200.0,D,12,0,2018-08-23 16:36:34,30.0,6065.0,pdu8****81620第3次借款
125929960,7900.0,D,12,0,2018-08-23 16:36:46,30.0,6290.0,手机app用户的第3次闪电借款
125930193,3546.0,D,12,0,2018-08-23 16:40:07,30.0,184.0,手机app用户的第3次闪电借款
125930982,9648.0,D,12,0,2018-08-23 16:46:05,30.0,8938.0,pdu4****23380第6次借款
125932156,5300.0,D,12,0,2018-08-23 16:58:39,30.0,4116.0,pdu7****21577第2次借款
125932526,17051.0,D,6,0,2018-08-23 17:02:11,30.0,9441.0,手机app用户的借款
125929448,17000.0,C,12,0,2018-08-23 17:05:06,24.0,5006.0,pdu5****16076第2次借款
125935703,2800.0,D,12,0,2018-08-23 17:33:35,30.0,949.0,手机app用户的第17次闪电借款
125935720,10626.0,D,6,0,2018-08-23 17:33:36,30.0,7354.0,手机app用户的第10次闪电借款
125935956,3000.0,D,12,0,2018-08-23 17:36:53,30.0,1400.0,手机app用户的第6次闪电借款
125853867,27000.0,D,12,0,2018-08-23 17:40:07,30.0,27000.0,手机app用户的第1次闪电借款
125935796,8500.0,AA,6,0,2018-08-23 17:40:07,10.5,7850.0,手机app用户的第1次闪电借款
125935899,6200.0,AA,6,0,2018-08-23 17:40:08,10.5,6200.0,手机用户rong****106的第1次借款
125935901,950.0,AA,6,0,2018-08-23 17:40:08,10.5,368.0,手机用户pdu7****07780的第1次借款
125932978,11600.0,C,12,0,2018-08-23 17:40:12,24.0,8716.0,pdu6****46166第5次借款
125933163,7400.0,B,6,0,2018-08-23 17:40:12,20.0,3920.0,pdu4****01532第2次借款
125933203,10000.0,C,12,0,2018-08-23 17:40:12,24.0,6790.0,pdu6****07870第2次借款
125936231,2300.0,AA,6,0,2018-08-23 17:40:20,10.5,875.0,手机app用户的第7次闪电借款
125936237,3500.0,AA,6,0,2018-08-23 17:40:20,10.5,1395.0,手机app用户的第5次闪电借款
125936267,2500.0,AA,6,0,2018-08-23 17:40:22,10.5,450.0,手机app用户的第1次闪电借款
125936275,800.0,D,12,0,2018-08-23 17:40:22,30.0,82.0,手机app用户的第6次闪电借款
125936287,4240.0,AA,6,0,2018-08-23 17:40:23,10.5,790.0,pdu1****43163第20次借款
125936344,2500.0,D,12,0,2018-08-23 17:40:28,30.0,1749.0,pdu6****63574第7次借款
125936345,1170.0,D,12,0,2018-08-23 17:40:29,30.0,413.0,手机app用户的借款
125936378,2600.0,AA,6,0,2018-08-23 17:40:31,10.5,850.0,pdu7****53181第13次借款
125936379,1300.0,AA,6,0,2018-08-23 17:40:31,10.5,500.0,手机app用户的第3次闪电借款
125936406,7486.0,AA,6,0,2018-08-23 17:40:31,10.5,5936.0,pdu2****72332第3次借款
125936508,5700.0,AA,6,0,2018-08-23 17:42:43,10.5,512.0,手机app用户的第1次闪电借款
125936653,9268.0,D,12,0,2018-08-23 17:42:52,30.0,5855.0,手机app用户的第3次闪电借款
125936685,3170.0,D,12,0,2018-08-23 17:42:56,30.0,1448.0,手机app用户的第16次闪电借款
125972485,8900.0,D,12,0,2018-08-24 06:54:59,30.0,5062.0,手机app用户的借款
125977313,16200.0,D,12,0,2018-08-24 08:21:37,30.0,2875.0,手机app用户的借款
125982820,8900.0,D,12,0,2018-08-24 09:12:48,30.0,5595.0,手机app用户的借款
125988951,13161.0,D,12,0,2018-08-24 10:04:39,30.0,11298.0,手机app用户的借款
125991081,11718.0,D,12,0,2018-08-24 10:20:00,30.0,9146.0,pdu0****33204第5次借款
125994277,17059.0,D,12,0,2018-08-24 10:46:02,30.0,11658.0,手机app用户的借款
125997157,4289.0,D,12,0,2018-08-24 11:09:52,30.0,1248.0,手机app用户的借款
125997240,8035.0,B,12,0,2018-08-24 11:10:01,20.0,1369.0,手机app用户的借款
126000655,9000.0,D,12,0,2018-08-24 11:37:31,30.0,6733.0,pdu5****44550第12次借款
126005146,9000.0,C,12,0,2018-08-24 12:16:44,24.0,6051.0,pdu1****64874第5次借款
126007081,6839.0,D,12,0,2018-08-24 12:33:59,30.0,5429.0,手机app用户的第11次闪电借款
126007538,9894.0,C,12,0,2018-08-24 12:37:38,24.0,8165.0,手机app用户的借款
126008064,10000.0,D,12,0,2018-08-24 12:43:24,30.0,8165.0,手机app用户的借款
126008213,14000.0,D,12,0,2018-08-24 12:45:40,30.0,5265.0,pdu6****85203第3次借款
126008964,10000.0,C,12,0,2018-08-24 12:51:53,24.0,6281.0,手机app用户的第2次闪电借款
126009248,4800.0,C,12,0,2018-08-24 12:54:18,24.0,2859.0,手机app用户的借款
126009663,7706.0,C,12,0,2018-08-24 12:57:58,24.0,5523.0,手机app用户的第4次闪电借款
126009882,9000.0,C,12,0,2018-08-24 13:01:21,24.0,5484.0,手机app用户的借款
126010055,8237.0,C,12,0,2018-08-24 13:01:33,24.0,4703.0,手机app用户的借款
126010651,10726.0,C,12,0,2018-08-24 13:07:26,24.0,8720.0,r****578500第21次借款
126010679,6000.0,B,12,0,2018-08-24 13:07:28,20.0,3766.0,手机app用户的借款
126011051,6855.0,D,12,0,2018-08-24 13:13:06,30.0,4443.0,手机app用户的借款
126011693,8033.0,C,12,0,2018-08-24 13:18:09,24.0,4990.0,手机app用户的借款
126011947,12698.0,B,12,0,2018-08-24 13:19:31,20.0,7921.0,手机app用户的第2次闪电借款
126012336,13688.0,C,12,0,2018-08-24 13:22:10,24.0,9544.0,手机app用户的借款
126012513,23100.0,C,12,0,2018-08-24 13:24:32,24.0,15584.0,手机app用户的借款
126012660,6000.0,C,12,0,2018-08-24 13:25:45,24.0,3217.0,pdu9****98947第2次借款
126013830,15500.0,C,12,0,2018-08-24 13:36:45,24.0,12444.0,pdu2****48438第2次借款
126013834,10000.0,D,12,0,2018-08-24 13:36:45,30.0,7208.0,手机app用户的借款
126013997,12000.0,C,12,0,2018-08-24 13:36:56,24.0,9693.0,手机app用户的借款
126014163,21328.0,A,12,0,2018-08-24 13:40:23,16.0,3437.0,pdu4****56048第19次借款
126015174,10007.0,B,12,0,2018-08-24 13:49:05,20.0,8327.0,手机app用户的第7次闪电借款
126016004,10460.0,C,6,0,2018-08-24 13:57:28,24.0,2257.0,pdu7****72120第3次借款
126016569,13716.0,C,12,0,2018-08-24 14:01:25,24.0,11049.0,手机app用户的借款
126017680,12287.0,C,12,0,2018-08-24 14:10:16,24.0,7697.0,手机app用户的借款
126018130,10000.0,C,12,0,2018-08-24 14:16:09,24.0,8121.0,pdu6****10165第3次借款
126018308,5000.0,C,12,0,2018-08-24 14:16:23,24.0,2831.0,pdu8****731第9次借款
126018679,3533.0,C,6,0,2018-08-24 14:18:58,24.0,1136.0,手机app用户的第2次闪电借款
126018773,16783.0,B,6,0,2018-08-24 14:19:05,20.0,5284.0,pdu0****42686第17次借款
126019118,4286.0,C,6,0,2018-08-24 14:22:39,24.0,998.0,手机app用户的借款
126019137,10600.0,B,6,0,2018-08-24 14:22:40,20.0,7840.0,pdu2****734第8次借款
126019321,16800.0,C,12,0,2018-08-24 14:25:04,24.0,5169.0,手机app用户的借款
126019449,1400.0,AA,6,0,2018-08-24 14:30:31,10.5,150.0,手机用户pdu1****65762的第1次借款
126015446,2000.0,AA,6,0,2018-08-24 14:30:31,10.5,1240.0,手机app用户的第1次闪电借款
126013927,900.0,AA,6,0,2018-08-24 14:30:31,10.5,200.0,新用户的闪电借款
126019582,5000.0,B,6,0,2018-08-24 14:30:32,20.0,4900.0,手机app用户的第5次闪电借款
126019586,1010.0,AA,6,0,2018-08-24 14:30:32,10.5,400.0,手机app用户的借款
126019590,1084.0,AA,6,0,2018-08-24 14:30:33,10.5,1084.0,手机app用户的第10次闪电借款
126019591,7000.0,AA,6,0,2018-08-24 14:30:33,10.5,7000.0,手机app用户的借款
126019596,4193.0,B,6,0,2018-08-24 14:30:33,20.0,4193.0,pdu7****47858第4次借款
126019600,1800.0,AA,6,0,2018-08-24 14:30:33,10.5,1700.0,手机app用户的借款
126019603,1130.0,AA,6,0,2018-08-24 14:30:35,10.5,370.0,手机app用户的第16次闪电借款
126019607,1328.0,AA,6,0,2018-08-24 14:30:35,10.5,228.0,手机app用户的借款
126019605,1459.0,B,6,0,2018-08-24 14:30:35,20.0,1279.0,pdu3****33442第13次借款
126019611,1400.0,AA,6,0,2018-08-24 14:30:35,10.5,420.0,新用户的闪电借款
126019612,817.0,AA,6,0,2018-08-24 14:30:35,10.5,667.0,手机app用户的借款
126019627,1500.0,AA,6,0,2018-08-24 14:30:37,10.5,1500.0,手机app用户的第6次闪电借款
126019623,615.0,AA,6,0,2018-08-24 14:30:37,10.5,615.0,手机app用户的第11次闪电借款
126019629,1200.0,B,6,0,2018-08-24 14:30:37,20.0,1200.0,手机app用户的第21次闪电借款
126019634,2215.0,AA,6,0,2018-08-24 14:30:37,10.5,2215.0,pdu0****681第15次借款
126019638,1386.0,B,6,0,2018-08-24 14:30:38,20.0,1137.0,手机app用户的第19次闪电借款
126019640,1596.0,C,6,0,2018-08-24 14:30:38,24.0,1381.0,pdu0****77435第11次借款
126019641,8374.0,C,12,0,2018-08-24 14:30:39,24.0,8274.0,pdu3****56380第2次借款
126019663,2407.0,C,12,0,2018-08-24 14:30:39,24.0,2284.0,手机app用户的第15次闪电借款
126019650,2393.0,B,6,0,2018-08-24 14:30:39,20.0,2225.0,pdu6****32173第9次借款
126019651,12626.0,AA,6,0,2018-08-24 14:30:39,10.5,11976.0,手机app用户的借款
126019668,1288.0,C,12,0,2018-08-24 14:30:40,24.0,1288.0,手机app用户的第6次闪电借款
126019685,520.0,AA,6,0,2018-08-24 14:30:41,10.5,520.0,pdu3****571第7次借款
126019683,2700.0,B,12,0,2018-08-24 14:30:41,20.0,2700.0,手机app用户的第20次闪电借款
126019680,552.0,AA,6,0,2018-08-24 14:30:41,10.5,552.0,手机app用户的第9次闪电借款
126019671,2000.0,AA,6,0,2018-08-24 14:30:41,10.5,1030.0,手机app用户的第2次闪电借款
126019697,3300.0,C,6,0,2018-08-24 14:30:41,24.0,3300.0,pdu4****75220第22次借款
126019694,4519.0,AA,6,0,2018-08-24 14:30:42,10.5,3869.0,手机app用户的借款
126019701,1128.0,C,6,0,2018-08-24 14:30:42,24.0,1128.0,手机app用户的第3次闪电借款
126019698,1500.0,AA,6,0,2018-08-24 14:30:42,10.5,1500.0,手机app用户的第2次闪电借款
126019705,5000.0,C,6,0,2018-08-24 14:30:43,24.0,5000.0,手机app用户的借款
126019710,1784.0,AA,6,0,2018-08-24 14:30:43,10.5,1784.0,pdu8****05560第9次借款
126019711,1300.0,AA,6,0,2018-08-24 14:30:43,10.5,1050.0,手机app用户的借款
126019718,1801.0,B,6,0,2018-08-24 14:30:43,20.0,1801.0,手机app用户的借款
126019720,3000.0,AA,6,0,2018-08-24 14:30:44,10.5,3000.0,手机app用户的第3次闪电借款
126019725,2000.0,C,6,0,2018-08-24 14:30:44,24.0,2000.0,手机app用户的借款
126019726,1407.0,C,6,0,2018-08-24 14:30:45,24.0,1407.0,手机app用户的第18次闪电借款
126019731,618.0,B,6,0,2018-08-24 14:30:45,20.0,618.0,手机app用户的第9次闪电借款
126019735,500.0,B,6,0,2018-08-24 14:30:45,20.0,500.0,手机app用户的第14次闪电借款
126019739,749.0,AA,6,0,2018-08-24 14:30:46,10.5,249.0,pdu2****55627第3次借款
126019759,2000.0,A,6,0,2018-08-24 14:30:46,16.0,2000.0,手机app用户的第6次闪电借款
126019765,5000.0,C,6,0,2018-08-24 14:30:46,24.0,5000.0,手机app用户的借款
126019776,3000.0,AA,6,0,2018-08-24 14:30:47,10.5,3000.0,手机app用户的第1次闪电借款
126019779,1659.0,AA,6,0,2018-08-24 14:30:48,10.5,1659.0,pdu7****08653第10次借款
126019778,2000.0,AA,6,0,2018-08-24 14:30:48,10.5,2000.0,pdu8****55235第13次借款
126019783,3000.0,AA,6,0,2018-08-24 14:30:48,10.5,650.0,手机app用户的第1次闪电借款
126019822,10000.0,B,12,0,2018-08-24 14:30:50,20.0,9184.0,手机app用户的借款
126019821,3997.0,C,6,0,2018-08-24 14:30:50,24.0,3997.0,手机app用户的借款
126019826,5000.0,B,6,0,2018-08-24 14:30:50,20.0,4470.0,手机app用户的第5次闪电借款
126019827,3000.0,AA,6,0,2018-08-24 14:30:51,10.5,2500.0,手机app用户的借款
126019825,1378.0,AA,6,0,2018-08-24 14:30:51,10.5,1208.0,pdu0****77511第3次借款
126019824,10000.0,AA,6,0,2018-08-24 14:30:51,10.5,9200.0,手机app用户的借款
126019836,2000.0,AA,6,0,2018-08-24 14:30:51,10.5,1500.0,手机app用户的借款
126019843,4418.0,C,6,0,2018-08-24 14:30:52,24.0,4418.0,手机app用户的借款
126019845,1641.0,B,6,0,2018-08-24 14:30:52,20.0,1641.0,pdu2****17475第15次借款
126019846,1599.0,AA,6,0,2018-08-24 14:30:53,10.5,1599.0,手机app用户的第5次闪电借款
126019857,5444.0,AA,6,0,2018-08-24 14:30:53,10.5,5444.0,手机app用户的借款
126019858,3500.0,C,6,0,2018-08-24 14:30:54,24.0,3500.0,pdu8****26204第7次借款
126019838,8000.0,AA,6,0,2018-08-24 14:34:03,10.5,3330.0,手机app用户的第1次闪电借款
126019850,5600.0,AA,6,0,2018-08-24 14:34:03,10.5,590.0,手机app用户的第1次闪电借款
126019935,3000.0,AA,6,0,2018-08-24 14:34:06,9.0,1555.0,手机app用户的第1次闪电借款
126019936,5900.0,AA,6,0,2018-08-24 14:34:06,10.5,1620.0,手机app用户的借款
126019941,5500.0,C,6,0,2018-08-24 14:34:07,24.0,3236.0,手机app用户的借款
126019951,4315.0,AA,6,0,2018-08-24 14:34:07,10.5,145.0,手机app用户的第4次闪电借款
126019954,1500.0,B,12,0,2018-08-24 14:34:08,20.0,260.0,手机app用户的第16次闪电借款
126019955,7500.0,AA,6,0,2018-08-24 14:34:08,10.5,3700.0,手机app用户的第1次闪电借款
126019964,7555.0,AA,6,0,2018-08-24 14:34:09,10.5,3555.0,手机app用户的第5次闪电借款
126019969,5434.0,AA,6,0,2018-08-24 14:34:09,10.5,1594.0,手机app用户的第8次闪电借款
126019973,4056.0,C,12,0,2018-08-24 14:34:10,24.0,3706.0,pdu2****784第13次借款
126019972,2296.0,AA,6,0,2018-08-24 14:34:10,10.5,946.0,pdu7****54014第2次借款
126019980,2400.0,AA,6,0,2018-08-24 14:34:11,10.5,350.0,手机app用户的第1次闪电借款
126019983,1700.0,C,6,0,2018-08-24 14:34:11,24.0,1650.0,手机app用户的借款
126019992,935.0,A,6,0,2018-08-24 14:34:11,16.0,285.0,手机app用户的第10次闪电借款
126019987,14100.0,C,6,0,2018-08-24 14:34:12,24.0,13419.0,手机app用户的第5次闪电借款
126019998,5117.0,B,12,0,2018-08-24 14:34:12,20.0,4063.0,手机app用户的借款
126020026,1273.0,B,6,0,2018-08-24 14:34:13,20.0,849.0,手机app用户的借款
126020027,3098.0,C,6,0,2018-08-24 14:34:14,24.0,3030.0,手机app用户的第18次闪电借款
126020031,1363.0,AA,6,0,2018-08-24 14:34:14,10.5,853.0,pdu4****24701第3次借款
126020044,2160.0,B,12,0,2018-08-24 14:34:14,20.0,1880.0,手机app用户的第23次闪电借款
126020039,3000.0,A,6,0,2018-08-24 14:34:14,16.0,2110.0,手机app用户的第8次闪电借款
126020052,2179.0,C,12,0,2018-08-24 14:34:15,24.0,2111.0,手机app用户的借款
126020053,804.0,AA,6,0,2018-08-24 14:34:15,10.5,804.0,手机app用户的第2次闪电借款
126020057,2416.0,AA,6,0,2018-08-24 14:34:16,10.5,2416.0,手机app用户的借款
126020064,1652.0,B,6,0,2018-08-24 14:34:16,20.0,1592.0,手机app用户的第5次闪电借款
126020073,1435.0,B,6,0,2018-08-24 14:34:17,20.0,1235.0,手机app用户的第25次闪电借款
126020106,4627.0,AA,6,0,2018-08-24 14:34:19,10.5,4327.0,手机app用户的第4次闪电借款
126020109,13900.0,C,6,0,2018-08-24 14:34:19,24.0,13850.0,手机app用户的借款
126020112,3000.0,B,12,0,2018-08-24 14:34:20,20.0,2870.0,手机app用户的借款
126020124,1164.0,C,6,0,2018-08-24 14:34:20,24.0,1074.0,手机app用户的借款
126020130,1017.0,A,6,0,2018-08-24 14:34:20,16.0,927.0,手机app用户的第16次闪电借款
126020134,2200.0,B,6,0,2018-08-24 14:34:21,20.0,2200.0,手机app用户的借款
126020141,2500.0,AA,6,0,2018-08-24 14:34:21,10.5,2500.0,手机app用户的第1次闪电借款
126020136,1041.0,AA,6,0,2018-08-24 14:34:21,10.5,1041.0,手机app用户的借款
126020158,3000.0,AA,6,0,2018-08-24 14:34:22,10.5,3000.0,手机app用户的第8次闪电借款
126020157,2869.0,AA,6,0,2018-08-24 14:34:22,10.5,2869.0,手机app用户的借款
126020161,4354.0,C,12,0,2018-08-24 14:34:22,24.0,4121.0,pdu1****76863第7次借款
126020168,10000.0,AA,6,0,2018-08-24 14:34:23,10.5,8990.0,pdu4****44428第10次借款
126020171,858.0,AA,6,0,2018-08-24 14:34:24,10.5,558.0,手机app用户的第8次闪电借款
126020169,4409.0,AA,6,0,2018-08-24 14:34:24,10.5,4309.0,手机app用户的借款
126020172,1600.0,AA,6,0,2018-08-24 14:34:24,10.5,1600.0,手机app用户的借款
126020183,1507.0,AA,6,0,2018-08-24 14:34:25,10.5,1457.0,pdu4****84235第3次借款
126020192,891.0,AA,6,0,2018-08-24 14:34:25,10.5,661.0,手机app用户的第3次闪电借款
126020185,14654.0,AA,6,0,2018-08-24 14:34:25,10.5,14654.0,pdu0****45636第15次借款
126020196,6000.0,AA,6,0,2018-08-24 14:34:25,10.5,5900.0,pdu1****43646第10次借款
126020220,973.0,AA,6,0,2018-08-24 14:34:27,10.5,973.0,pdu2****47744第2次借款
126020210,1200.0,B,12,0,2018-08-24 14:34:27,20.0,780.0,手机app用户的第5次闪电借款
126020211,4000.0,AA,6,0,2018-08-24 14:34:27,10.5,3400.0,手机app用户的借款
126020226,897.0,AA,6,0,2018-08-24 14:34:27,10.5,647.0,手机app用户的第2次闪电借款
126020214,1000.0,AA,6,0,2018-08-24 14:34:27,10.5,650.0,手机app用户的第1次闪电借款
126020222,648.0,AA,6,0,2018-08-24 14:34:27,10.5,498.0,手机app用户的第3次闪电借款
126020232,1000.0,AA,6,0,2018-08-24 14:34:28,10.5,450.0,pdu8****771第4次借款
126020243,4492.0,B,12,0,2018-08-24 14:34:28,20.0,4139.0,手机app用户的第14次闪电借款
126020245,2000.0,AA,6,0,2018-08-24 14:34:28,10.5,1630.0,手机app用户的第15次闪电借款
126020246,6000.0,AA,6,0,2018-08-24 14:34:28,10.5,5600.0,手机app用户的借款
126020259,967.0,AA,6,0,2018-08-24 14:34:29,10.5,667.0,pdu3****82206第7次借款
126020273,4460.0,A,6,0,2018-08-24 14:34:29,16.0,4209.0,手机app用户的借款
126020283,3000.0,AA,6,0,2018-08-24 14:34:30,10.5,2900.0,手机app用户的借款
126020282,3800.0,AA,6,0,2018-08-24 14:34:30,10.5,3750.0,手机app用户的第20次闪电借款
126020292,1625.0,AA,6,0,2018-08-24 14:34:31,10.5,1625.0,手机app用户的借款
126020294,3032.0,B,6,0,2018-08-24 14:34:31,20.0,3032.0,手机app用户的借款
126020304,4500.0,AA,6,0,2018-08-24 14:34:32,10.5,4500.0,手机app用户的借款
126020298,551.0,AA,6,0,2018-08-24 14:34:32,10.5,551.0,手机app用户的第2次闪电借款
126020312,2000.0,B,6,0,2018-08-24 14:34:33,20.0,2000.0,手机app用户的借款
126020308,1400.0,C,12,0,2018-08-24 14:34:33,24.0,1400.0,pdu5****17878第9次借款
126020314,1709.0,AA,6,0,2018-08-24 14:34:33,10.5,1459.0,pdu7****46225第6次借款
126020317,659.0,AA,6,0,2018-08-24 14:34:33,10.5,659.0,手机app用户的第3次闪电借款
126020739,3800.0,B,12,0,2018-08-24 14:40:20,20.0,1770.0,pdu6****74180第7次借款
126020868,4430.0,B,12,0,2018-08-24 14:40:34,20.0,1064.0,手机app用户的第5次闪电借款
126021355,11202.0,C,12,0,2018-08-24 14:45:25,24.0,1261.0,手机app用户的借款
126021990,15997.0,C,12,0,2018-08-24 14:49:24,24.0,12238.0,手机app用户的借款
126023816,5000.0,C,12,0,2018-08-24 15:07:27,24.0,2571.0,手机app用户的第9次闪电借款
126023325,21658.0,B,12,0,2018-08-24 15:07:30,20.0,10065.0,手机app用户的借款
126024419,3333.0,B,12,0,2018-08-24 15:10:59,20.0,144.0,手机app用户的第16次闪电借款
126024459,28906.0,A,12,0,2018-08-24 15:11:02,16.0,15796.0,手机app用户的第12次闪电借款
126024824,14200.0,C,6,0,2018-08-24 15:15:41,24.0,1262.0,pdu6****04176第7次借款
126025676,2400.0,C,12,0,2018-08-24 15:21:59,24.0,407.0,手机app用户的第2次闪电借款
126025715,8400.0,AA,6,0,2018-08-24 15:25:12,10.5,5536.0,手机app用户的第1次闪电借款
126025786,6000.0,AA,6,0,2018-08-24 15:25:13,10.5,3636.0,手机app用户的第1次闪电借款
126025798,3500.0,AA,6,0,2018-08-24 15:25:14,10.5,986.0,手机app用户的第1次闪电借款
126025818,3600.0,AA,6,0,2018-08-24 15:25:14,10.5,630.0,手机app用户的借款
126025828,3000.0,AA,6,0,2018-08-24 15:25:15,10.5,886.0,手机app用户的第1次闪电借款
126025842,3000.0,AA,6,0,2018-08-24 15:25:16,10.5,986.0,手机app用户的第1次闪电借款
126025863,3400.0,AA,6,0,2018-08-24 15:25:18,10.5,1286.0,手机app用户的第1次闪电借款
126025869,4024.0,AA,6,0,2018-08-24 15:25:19,10.5,2310.0,手机app用户的第7次闪电借款
126025871,13420.0,B,12,0,2018-08-24 15:25:19,20.0,9784.0,手机app用户的第5次闪电借款
126025872,10581.0,AA,6,0,2018-08-24 15:25:20,10.5,7467.0,手机app用户的借款
126025890,1953.0,AA,6,0,2018-08-24 15:25:21,10.5,396.0,手机app用户的第14次闪电借款
126025920,7000.0,AA,6,0,2018-08-24 15:25:23,10.5,4686.0,手机app用户的第1次闪电借款
126025928,6940.0,AA,6,0,2018-08-24 15:25:23,10.5,5226.0,手机app用户的第2次闪电借款
126025932,7000.0,AA,6,0,2018-08-24 15:25:24,10.5,4386.0,手机app用户的第1次闪电借款
126025934,1970.0,AA,6,0,2018-08-24 15:25:24,10.5,106.0,手机app用户的第2次闪电借款
126025936,2000.0,AA,6,0,2018-08-24 15:25:25,10.5,386.0,手机app用户的第3次闪电借款
126025945,10866.0,A,6,0,2018-08-24 15:25:25,16.0,10311.0,手机app用户的借款
126025947,9000.0,C,12,0,2018-08-24 15:25:26,24.0,6608.0,pdu2****41144第2次借款
126025954,500.0,C,6,0,2018-08-24 15:25:26,24.0,32.0,pdu8****84753第12次借款
126025956,3200.0,C,6,0,2018-08-24 15:25:27,24.0,1743.0,手机app用户的第3次闪电借款
126027538,8500.0,C,12,0,2018-08-24 15:40:51,24.0,93.0,手机app用户的第4次闪电借款
126028766,18948.0,C,12,0,2018-08-24 15:50:51,24.0,2002.0,pdu2****60348第6次借款
